,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
538,Alfonso Rivas,,13,40,36,9,6,1,0,1,4,4,4,0,12,0,0,0,0,0,0,0.238817,0.0935387,0.298307,0.313566,0.311516,0.355155,0.297548,0.666671,0.116337,3.93328,0.329921,-0.0485393,0.0248024,4.22146,-0.390707,91.7796,-0.0237369,0.0696684,-0.4029120746999979,-0.8949120789766312,0.00216743,999.0,5.32101,0.504641,1.77026,21560
539,Estevan Florial,NYY,23,78,70,15,9,3,0,2,8,7,7,0,27,1,0,0,1,3,1,0.211162,0.0877023,0.34317,0.255565,0.285557,0.346751,0.280453,0.632308,0.13559,5.29646,0.306713,-0.150182,0.214087,7.12817,-1.82041,79.9089,0.0639042,0.0116634,-1.734129399061203,-0.8227431233972311,0.000129134,740.5900268554688,3.45651,1.35934,1.63631,19151
540,Bligh Madris,HOU,9,35,31,7,4,2,0,1,4,3,3,0,9,0,0,0,0,0,0,0.219325,0.0857415,0.24811,0.345578,0.288567,0.362899,0.2878,0.651466,0.143574,3.75197,0.272574,-0.036697,0.000257724,3.3493,-0.602256,86.7133,-0.0364392,-0.0290057,-0.5531333722174168,-0.546531343832612,-0.000110228,999.0,3.92711,2.25357,1.76576,20054
541,Kole Calhoun,,79,308,277,58,35,11,1,10,31,35,25,0,88,4,2,0,5,2,1,0.208685,0.0806401,0.28707,0.280907,0.280579,0.367965,0.285455,0.648544,0.15928,3.42767,0.262836,-0.379315,-0.19966,29.2941,-5.94456,84.4278,-0.578975,-0.180858,-5.979264974594116,-3.8347440361976624,-0.00177565,999.0,4.64819,1.13051,0.587382,11200
542,Tyler Wade,OAK,20,60,54,12,9,3,0,1,7,4,5,0,14,0,0,1,1,3,1,0.222154,0.0861652,0.228982,0.376297,0.292347,0.306744,0.269681,0.599091,0.0845903,5.80852,0.287219,0.0571378,0.159265,4.97127,-1.91649,78.5609,0.216403,-1.22503,-1.236818328499794,-0.7082732915878296,-0.00316556,750.5900268554688,5.31394,1.08364,1.77264,15730
543,Bradley Zimmer,LAD,19,49,44,8,6,1,0,1,6,5,4,0,17,1,0,0,1,2,0,0.190677,0.072323,0.35095,0.206078,0.268061,0.289005,0.252815,0.557066,0.0983281,6.12598,0.28619,-0.0937274,0.133242,3.41744,-2.23469,62.091,0.0395146,0.144494,-2.069123949855566,0.4403582960367203,-0.00602189,999.0,5.67612,0.799522,1.67374,16221
544,Livan Soto,LAA,7,28,26,6,5,1,0,0,3,2,2,0,6,0,0,0,1,0,0,0.229527,0.075956,0.218266,0.347998,0.289329,0.300286,0.264827,0.589615,0.0707586,4.12448,0.292046,-0.000985733,0.00448132,2.23356,-1.01268,68.0862,0.00349559,-0.26001,-1.0160503217484802,0.0558696091175079,-0.00605387,999.0,3.64862,1.50238,1.81029,22471
545,Maikel Garcia,KCR,10,31,29,7,5,1,0,0,4,3,2,0,6,0,0,0,1,1,0,0.221054,0.055629,0.196028,0.283781,0.266612,0.291866,0.248645,0.558478,0.0708122,5.0903,0.270523,0.0149848,0.0120627,2.07337,-1.52832,57.8204,0.0270475,-0.0834928,-1.4922709837555883,0.3921549916267395,-0.00740345,999.0,3.51868,0.621024,1.78252,22715
546,Matt Wallner,MIN,14,52,46,10,6,2,0,1,6,5,5,0,19,1,0,0,0,1,0,0.213092,0.1012,0.361207,0.280171,0.304036,0.356296,0.29332,0.660333,0.143204,4.64853,0.326063,-0.0100725,0.0100725,5.2448,-0.675326,91.4304,-1.18266e-10,0.0,-0.4992769361724954,-1.2316592931747437,-0.00892627,999.0,6.7102,2.02755,1.67771,26466
547,IvÃ¡n Herrera,STL,11,37,32,7,5,1,0,1,4,4,3,0,9,0,0,1,1,0,0,0.225516,0.0908628,0.237103,0.383221,0.298755,0.329785,0.280692,0.62854,0.104269,2.34991,0.283193,0.0149478,-0.03648,3.35772,-0.84875,80.0746,-0.0215322,-1.32044,-0.8597647044807673,-0.4364886879920959,-0.00984464,999.0,2.34657,1.3929,1.75653,20599
548,Michael Chavis,,18,65,61,14,8,3,0,3,7,8,3,0,20,0,0,0,1,0,0,0.221674,0.0470277,0.305641,0.153866,0.261674,0.400003,0.286271,0.661677,0.178329,3.10366,0.281931,-0.0710907,-0.0419391,6.20401,-1.20846,82.5526,-0.11303,-0.0481756,-1.427091784775257,-0.870290495455265,-0.0126252,741.77001953125,7.00637,1.19228,1.60634,17321
549,Dominic Fletcher,ARI,6,26,24,6,4,2,0,0,3,2,2,0,6,0,0,0,0,0,0,0.241111,0.0648186,0.229493,0.282442,0.293446,0.337413,0.2797,0.630859,0.0963017,3.24169,0.311843,0.00882368,-0.0286531,2.36812,-0.624444,76.784,-0.0198294,0.0,-0.7257439885288477,-0.2914121747016907,-0.0145106,999.0,1.98126,0.515727,1.81744,sa1115778
550,Charlie Culberson,,44,138,128,30,21,6,0,2,14,12,7,0,35,1,1,2,3,3,1,0.234781,0.0516114,0.252925,0.204058,0.279707,0.344219,0.274802,0.623926,0.109438,4.76393,0.303814,-0.0599404,0.000520055,11.9766,-3.83784,76.9099,-0.0594204,-1.03828,-3.653004176914692,-0.9019537717103958,-0.0166104,999.0,2.81599,0.970701,1.46024,3298
551,Terrin Vavra,BAL,21,74,65,16,11,4,0,1,8,7,7,0,16,1,1,0,1,1,0,0.245602,0.0987181,0.209313,0.471628,0.325284,0.343437,0.298984,0.668721,0.0978351,3.96371,0.305932,-0.0989506,-0.0102248,7.87443,-0.63607,94.2689,-0.109175,-1.19629,-0.5891729220747948,-1.9400015473365784,-0.0171224,999.0,2.71221,0.805775,1.67647,24400
552,Jackson Frazier,,34,133,114,24,15,5,0,4,14,13,15,0,40,2,1,1,2,2,1,0.208533,0.115147,0.302299,0.380905,0.311048,0.350096,0.297531,0.661144,0.141563,3.41863,0.28351,-0.274806,0.016096,13.924,-1.29066,91.7678,-0.25871,-1.48805,-1.5113266110420227,-3.065817356109619,-0.0239156,999.0,4.35671,0.341375,1.33213,15983
553,Seth Beer,ARI,14,53,47,11,7,2,0,1,5,6,4,0,12,2,0,0,1,0,0,0.234286,0.0738431,0.226886,0.325463,0.31321,0.373222,0.30478,0.686432,0.138936,1.99988,0.284823,-0.0601032,-0.0477482,5.8587,-0.20928,93.9262,-0.107851,0.0,-0.4823285117745399,-1.529340386390686,-0.0240887,999.0,5.15931,3.01499,1.69735,20493
554,Sandy Leon,,23,74,66,12,8,3,0,1,6,6,7,0,20,0,0,1,1,0,0,0.183823,0.0935837,0.263425,0.355257,0.264716,0.27053,0.244446,0.535246,0.0867072,1.75973,0.245699,-0.271765,-0.0703519,4.63803,-3.84866,56.9405,-0.342117,-0.407058,-3.938409745693207,1.345880925655365,-0.0244691,999.0,2.77357,-0.171385,1.5495,5273
555,Leury Garcia,CHW,62,234,217,53,40,9,1,3,25,20,12,0,48,2,2,2,5,2,1,0.24527,0.0503025,0.20724,0.242726,0.289418,0.333843,0.275737,0.623262,0.0885732,4.43855,0.301696,0.48097,-0.120695,20.4478,-6.32283,76.6336,0.360275,-1.9666,-5.895621657371521,-2.001967296004296,-0.0256984,748.3599853515625,4.2656,0.501274,1.17284,5913
556,Ehire Adrianza,,15,53,49,11,8,2,0,1,6,5,4,0,12,0,0,0,1,0,0,0.229041,0.0757447,0.232884,0.325247,0.291733,0.31996,0.273388,0.611692,0.0909182,4.02828,0.292086,-0.063714,0.0127261,4.5697,-1.54362,71.8156,-0.0509879,-0.470291,-1.801665037870407,-0.2396223247051239,-0.0258004,999.0,4.19509,2.33547,1.70168,8418
557,Nomar Mazara,BAL,28,109,99,24,16,5,0,2,11,12,8,0,27,1,1,0,2,0,0,0.239345,0.0748932,0.244312,0.306547,0.303113,0.365812,0.295828,0.668924,0.126467,1.9693,0.301656,-0.037517,-0.093949,11.2439,-1.20306,92.0421,-0.131466,-0.578855,-1.106259822845459,-2.6060264110565186,-0.0264336,748.0,3.82439,0.795949,1.49372,14553
558,Parker Meadows,DET,8,29,27,6,4,1,0,1,3,3,2,0,6,0,0,0,0,1,0,0.223499,0.0748222,0.214373,0.349029,0.283569,0.358065,0.282835,0.641634,0.134566,5.20689,0.265713,-0.0990413,0.0902017,2.71816,-0.624747,83.8739,-0.0088396,-0.546832,-0.5393596207723022,-0.6640786528587341,-0.0287732,999.0,1.93138,-0.509337,1.81016,sa3007943
559,Jake Marisnick,,23,79,73,16,10,3,0,2,8,7,4,0,25,1,0,1,1,2,1,0.2178,0.052393,0.313888,0.166916,0.271395,0.356389,0.27591,0.627784,0.138588,5.96897,0.30109,-0.0679428,0.104358,6.94988,-2.13477,73.5394,0.0364149,-0.219234,-2.406054221093654,-0.5677174776792526,-0.0320758,999.0,2.95885,2.09366,1.62016,11339
560,Luis GonzÃ¡lez,SFG,40,151,134,32,21,7,1,3,16,14,14,0,36,2,1,0,4,4,1,0.236967,0.0927159,0.239438,0.387223,0.314415,0.360181,0.299642,0.674596,0.123214,5.36925,0.302795,-0.283796,0.198502,16.0849,-1.21389,93.2335,-0.0852944,-2.828,-1.255928672850132,-4.079232931137085,-0.040948,999.0,5.30812,1.02665,1.4465,20332
561,Ryan O'Hearn,,22,74,68,15,10,3,0,2,7,9,6,0,20,0,0,0,1,0,0,0.226129,0.0808418,0.267559,0.302146,0.290844,0.381448,0.295026,0.672291,0.155319,1.9085,0.282565,-0.109244,-0.073174,7.62172,-0.867857,91.4759,-0.182418,0.107399,-0.8945869207382202,-1.856481984257698,-0.0410311,748.1400146484375,4.0855,-0.073823,1.5826,16442
562,J.J. Matijevic,HOU,21,72,66,14,8,3,0,2,8,8,6,0,23,1,0,0,1,1,0,0.21381,0.0800386,0.314421,0.254559,0.283674,0.375841,0.290426,0.659515,0.162031,4.4719,0.284823,-0.09999,0.0737907,7.14155,-1.10668,88.5666,-0.0261993,0.181819,-0.954278627410531,-1.7330434620380402,-0.0413833,999.0,3.62865,1.42775,1.57059,20165
563,Jake Lamb,LAA,14,48,42,8,6,1,0,1,5,5,5,0,15,0,0,0,1,0,0,0.194426,0.107899,0.306534,0.351996,0.287727,0.319551,0.274402,0.607279,0.125126,2.64286,0.263525,-0.00386462,-0.0618542,4.12127,-1.34068,81.4764,-0.0657188,0.203019,-1.0613975003361702,-0.8669729977846146,-0.0430311,999.0,5.58282,0.691542,1.64413,13329
564,Austin Romine,,16,46,43,9,6,2,0,1,4,4,2,0,14,0,0,0,1,0,0,0.205095,0.044834,0.31104,0.144142,0.245385,0.305603,0.244039,0.550988,0.100508,1.91218,0.285735,0.0525546,-0.0525546,2.83569,-2.38007,47.1654,1.04714e-09,0.0,-2.7999942292232487,0.837652862071991,-0.045191,999.0,2.86804,0.164072,1.70034,5491
565,Chris Owings,,21,74,67,14,9,3,0,2,7,6,6,0,22,1,0,1,2,1,1,0.205898,0.0767744,0.300241,0.255709,0.273717,0.325899,0.267284,0.599616,0.12,4.54095,0.27957,-9.85098e-05,-0.0369379,5.96739,-2.49568,70.7637,-0.0370364,-0.671307,-2.511552583426237,-0.3418297469615936,-0.0455758,999.0,1.21506,-0.602523,1.60144,10030
566,Matt Thaiss,LAA,8,30,27,5,4,1,0,1,3,3,3,0,8,0,0,0,1,0,0,0.198225,0.0851133,0.249648,0.340933,0.268662,0.280403,0.248332,0.549064,0.0821773,3.11224,0.252901,-0.0395514,-0.00501676,1.98536,-1.47652,56.4457,-0.0445681,-0.528414,-1.528418369591236,0.1270229816436767,-0.046085,735.27001953125,3.04384,0.635387,1.76666,19318
567,Peyton Burdick,MIA,13,49,44,9,6,2,0,2,6,5,5,0,16,1,0,0,1,1,0,0.211403,0.0943206,0.325812,0.289494,0.294963,0.36286,0.292583,0.657823,0.151457,4.25809,0.294335,-0.0523756,0.0173698,4.98559,-0.674658,89.6962,-0.0350058,-1.19086,-0.6275937780737877,-1.519232541322708,-0.0508537,999.0,4.00441,1.07872,1.67752,25459
568,Brett Sullivan,SDP,6,23,22,5,3,1,0,0,2,2,1,0,4,0,0,0,0,0,0,0.216261,0.050432,0.167412,0.301245,0.259403,0.32258,0.255885,0.581983,0.106318,3.48651,0.246822,0.0165838,-0.0165838,1.67981,-1.00381,62.8484,-3.83367e-11,0.0,-0.9971005916978826,-0.2585944831371307,-0.0512945,999.0,1.01136,-0.687536,1.81253,sa857232
569,Jerar Encarnacion,MIA,22,85,77,18,11,3,0,3,9,9,6,0,28,1,1,0,2,1,0,0.228033,0.0657267,0.332391,0.197739,0.284353,0.382803,0.291262,0.667156,0.15477,4.24507,0.313288,-0.150867,0.103904,8.44452,-1.24365,88.7932,-0.0469625,-0.530743,-1.1501355208456516,-2.201442062854767,-0.0531322,999.0,3.71324,0.896391,1.57306,21871
570,Willie Calhoun,,11,40,37,9,6,2,0,1,5,5,3,0,6,0,0,0,1,0,0,0.232095,0.0787081,0.147376,0.534064,0.295824,0.344261,0.284237,0.640085,0.112166,2.43446,0.261744,-0.0743512,-0.0477574,3.78043,-0.813898,82.5363,-0.122109,-0.406422,-0.9245192110538484,-0.8970632255077362,-0.0533609,738.9500122070312,3.97543,0.696579,1.73335,17838
571,Justin Upton,SEA,44,171,152,31,19,6,0,6,19,19,16,0,55,2,1,0,3,1,1,0.202951,0.0920369,0.320566,0.287107,0.285438,0.36313,0.287965,0.648568,0.160179,2.68261,0.269256,-0.0694894,-0.259728,16.5748,-2.95396,91.0479,-0.329217,-0.574302,-2.049676328897476,-3.9363273978233337,-0.0584417,999.0,4.31705,1.02206,1.06156,5222
572,Eddie Rosario,ATL,97,383,353,84,55,16,2,11,41,45,24,0,78,1,3,1,5,6,2,0.237354,0.063773,0.203941,0.312703,0.286519,0.385027,0.292773,0.671546,0.147673,4.66146,0.272526,-0.367917,0.215503,38.6573,-5.1657,85.0652,-0.152415,-1.66676,-6.802421405911446,-6.630261659622192,-0.0589355,472.7699890136719,3.87617,1.43657,0.544241,12155
573,Michael Toglia,COL,59,241,216,50,30,10,1,8,27,28,20,0,74,2,1,1,4,3,1,0.230944,0.0851147,0.307402,0.276884,0.300932,0.401689,0.307627,0.702621,0.170745,4.51476,0.308912,-0.0526849,-0.0287764,27.1314,-0.40526,82.7447,-0.0814614,0.460359,-4.90932934731245,-3.8108591437339774,-0.0663903,999.0,3.943,2.1073,0.892947,25845
574,Alexander Canario,CHC,8,33,30,7,4,1,0,1,4,4,2,0,10,0,0,0,0,1,0,0.21685,0.0711423,0.300889,0.23644,0.27598,0.394178,0.291946,0.670158,0.177327,5.04645,0.275807,-0.0604134,0.0604134,3.31039,-0.46693,87.8897,1.00633e-09,-0.959621,-0.4574849893520188,-1.3236048817634585,-0.0736317,999.0,2.87231,0.0361424,1.76997,sa3003316
575,Robinson CanÃ³,ATL,18,70,65,15,10,3,0,2,6,7,3,0,14,0,0,0,2,0,0,0.235255,0.0491412,0.207516,0.236806,0.276012,0.366951,0.280719,0.642963,0.131696,2.49033,0.277264,-0.191744,-0.0371617,6.37163,-1.60873,76.8266,-0.228906,-0.132698,-2.107930436730385,-0.9742358326911926,-0.0775119,999.0,1.8793,0.429475,1.65164,3269
576,Dee Strange-Gordon,,19,70,65,16,12,3,1,0,7,5,4,0,9,1,0,0,1,2,1,0.241858,0.0536336,0.128636,0.416942,0.287466,0.311092,0.266126,0.598559,0.0692344,5.51898,0.275215,-0.0660212,0.0901845,5.59168,-2.43004,67.8019,0.0241633,-0.359704,-2.600172720849514,-0.5156400054693222,-0.0797687,999.0,1.75548,0.0991552,1.74052,8203
577,Samad Taylor,KCR,15,61,55,13,9,3,0,2,7,6,5,0,15,1,1,0,1,3,1,0.233617,0.0788654,0.243452,0.323947,0.299333,0.369781,0.29393,0.669114,0.136164,5.2063,0.288609,-0.0651158,0.174435,6.22064,-0.767564,89.2673,0.109319,-2.38846,-0.6407714635133743,-2.151457205414772,-0.083423,999.0,1.85134,2.06046,1.72759,sa918192
578,Jordan Diaz,OAK,30,118,110,29,20,6,0,2,11,12,5,0,19,1,1,1,3,0,0,0.258643,0.0462084,0.159762,0.289232,0.296539,0.372146,0.292904,0.668686,0.113504,2.27934,0.293646,-0.009568,-0.0817037,11.8911,-1.57502,94.9496,-0.0912717,-2.18568,-0.7605648413300514,-3.981818675994873,-0.10484,999.0,2.24622,2.43217,1.56362,22650
579,Billy Hamilton,,9,21,19,4,3,1,0,0,2,1,1,0,7,0,0,0,0,2,0,0.187996,0.0589386,0.337372,0.174699,0.237767,0.250381,0.219967,0.488148,0.0623844,7.99587,0.290989,-0.28389,0.416025,0.887669,-1.47,39.6659,0.132134,-0.551166,-1.267751008272171,-0.4100368022918701,-0.107339,999.0,4.83898,2.54164,1.87803,10199
580,Erik GonzÃ¡lez,,39,118,113,25,18,6,1,1,8,9,4,0,31,0,1,0,3,2,1,0.221691,0.0365332,0.265811,0.13744,0.24914,0.296123,0.240134,0.545263,0.0744323,4.45616,0.299771,-0.0479059,0.0479059,6.97884,-6.53144,53.8471,7.97756e-10,0.0,-6.335543631709569,1.3018527030944824,-0.111879,999.0,3.75617,-0.219677,1.56059,13369
581,Ryan Vilade,PIT,9,35,32,7,5,1,0,0,4,3,3,0,7,0,0,0,1,1,0,0.225956,0.0738937,0.190491,0.387911,0.285753,0.301869,0.263709,0.587622,0.0759128,4.6429,0.276171,-0.0596423,0.0500836,2.71966,-1.27818,67.1316,-0.00955873,-0.491401,-1.344696220010519,-0.8987303376197815,-0.112263,999.0,3.41854,0.904212,1.78955,22165
582,Dom NuÃ±ez,,10,33,29,6,4,2,0,0,3,3,3,0,10,0,0,0,0,0,0,0.19133,0.103597,0.298443,0.347127,0.27338,0.271224,0.248221,0.544603,0.0798939,2.10034,0.274071,0.0123321,-0.032809,2.1598,-1.6113,57.5264,-0.0204769,-1.30231,-1.6223467160016298,-0.533994734287262,-0.113218,999.0,2.82484,0.188525,1.73671,15055
583,Stephen Piscotty,,20,77,70,16,11,3,0,2,8,8,5,0,22,1,0,0,1,0,0,0.223552,0.0660895,0.287392,0.229963,0.285159,0.364804,0.287011,0.649963,0.141251,2.9861,0.289247,-0.032307,-0.0266703,7.42794,-1.3927,76.5367,-0.0589773,-0.585688,-2.1618411019444466,-1.5273972153663635,-0.115339,999.0,1.9285,0.93033,1.57859,13367
584,Eli White,ATL,16,56,51,11,7,2,0,2,7,5,4,0,18,0,0,0,0,3,0,0.212843,0.0780139,0.318702,0.244786,0.278127,0.356561,0.280636,0.634688,0.143718,6.51108,0.289501,-0.305347,0.395653,5.1511,-1.30524,76.7697,0.0903068,-0.886243,-1.4336159005761149,-1.6076688170433044,-0.120218,745.8499755859375,6.01882,2.58467,1.71697,19346
585,Dermis Garcia,OAK,33,127,114,23,14,5,0,5,13,14,11,0,48,1,1,0,1,1,0,0.200391,0.0837433,0.378672,0.22115,0.271549,0.363542,0.279977,0.635091,0.163151,3.36259,0.293941,-0.0788877,-0.028899,11.5068,-2.99891,85.8268,-0.107787,-0.369535,-2.1310530304908752,-3.0949655175209045,-0.125275,999.0,3.6771,2.94451,1.26919,20926
586,Joe McCarthy,,7,28,25,5,4,1,0,1,3,3,2,0,7,0,0,0,0,0,0,0.21672,0.0826053,0.263588,0.313388,0.294027,0.351482,0.287169,0.64551,0.134762,3.76953,0.276323,-0.0143048,0.0138513,2.70507,-0.503004,85.6371,-0.000453558,-1.37132,-0.4539078437665012,-1.6760985851287842,-0.129995,999.0,1.82391,0.748701,1.79409,18399
587,Franchy Cordero,BAL,14,52,47,11,6,2,0,2,6,6,4,0,18,0,0,0,1,1,0,0.224872,0.0858112,0.342887,0.250261,0.295378,0.383262,0.297885,0.67864,0.15839,5.10427,0.325958,-0.0647534,0.0647534,5.47322,-0.491318,93.4932,-3.51081e-09,-1.56337,-0.3819353019536471,-2.5212780833244324,-0.130715,734.0,5.78317,1.99396,1.69487,14567
588,Jack Mayfield,,16,51,47,9,6,2,0,1,4,4,2,0,12,1,0,0,1,1,1,0.194844,0.0382994,0.243973,0.156982,0.23811,0.286948,0.233464,0.525058,0.0921045,3.99738,0.248524,0.147541,-0.147541,2.73422,-3.08033,45.9538,-4.22379e-09,0.0,-3.0926301521577475,0.1867635399103164,-0.135372,999.0,4.46927,-0.178424,1.68561,15402
589,Alejo Lopez,CIN,40,143,130,34,26,6,0,1,15,13,10,0,19,2,1,0,3,2,1,0.26314,0.0695692,0.136486,0.509718,0.322579,0.349312,0.298907,0.671892,0.0861728,4.18922,0.299687,-0.14146,-0.0428774,15.0989,-1.22911,84.6675,-0.184338,-3.48874,-2.7280430793762207,-3.386548772454262,-0.138474,999.0,3.25288,0.112182,1.56015,21127
590,Magneuris Sierra,,19,44,40,9,7,1,0,0,4,3,3,0,10,0,0,1,0,2,1,0.215529,0.0582842,0.214493,0.271731,0.269005,0.276402,0.245514,0.545408,0.0608731,7.02465,0.27939,-0.142746,0.142746,2.81313,-2.26546,54.4571,-2.7785e-09,0.0,-2.276208403504816,-0.4893743097782135,-0.142126,999.0,4.77595,0.0725212,1.79659,17023
591,Yoshi Tsutsugo,TEX,50,198,173,36,23,7,0,6,21,21,22,0,53,1,2,0,3,0,0,0.210235,0.111241,0.266998,0.416638,0.300491,0.354594,0.291846,0.655085,0.144359,2.51317,0.264378,-0.200136,-0.143579,19.8245,-2.81433,89.6341,-0.343715,-0.273768,-2.6531626880168915,-5.031349837779999,-0.14599,999.0,2.45606,0.246386,0.969738,27459
592,Steven Duggar,LAD,22,59,54,10,6,3,1,1,5,4,5,0,25,0,0,0,0,2,0,0.192122,0.0775478,0.424794,0.182554,0.253709,0.317587,0.253083,0.571296,0.125464,7.29974,0.331719,-0.323841,0.323841,4.0671,-2.63887,59.7989,-3.43668e-10,0.0,-2.6530597213367093,-0.6461880803108215,-0.150654,999.0,6.84341,-0.2212,1.70277,17719
593,Greg Allen,,20,66,58,13,10,3,0,0,8,6,5,0,19,2,1,0,1,4,0,0.217391,0.0761342,0.283918,0.268155,0.299319,0.281302,0.266214,0.58062,0.0639107,6.42542,0.310421,-0.402263,0.581142,5.27875,-2.28739,68.8439,0.178878,-0.73759,-2.2163030058145523,-1.4666645526885986,-0.153368,750.760009765625,7.24381,0.427193,1.73246,16623
594,Mike Ford,,15,47,41,7,5,2,0,1,3,3,5,0,11,0,0,0,1,0,0,0.17636,0.105871,0.234596,0.451292,0.271144,0.282146,0.253703,0.55329,0.105786,0.891774,0.216111,0.051265,-0.051265,3.28488,-2.09315,60.2365,-1.33709e-09,0.0,-2.104526997949642,-0.8637122511863708,-0.154663,999.0,2.76729,-0.148666,1.68622,15585
595,Cristian Pache,OAK,71,252,232,49,32,10,1,5,22,21,15,0,69,2,1,3,4,3,1,0.210092,0.0584213,0.272445,0.214434,0.260871,0.326078,0.25925,0.586949,0.115986,4.30678,0.27635,0.0236039,-0.202767,18.7228,-10.1118,71.2003,-0.179163,-2.24571,-8.35158385336399,-1.1536531448364258,-0.156297,738.72998046875,1.95519,0.42049,0.957512,19948
596,Tim Locastro,,26,72,66,13,10,2,0,1,8,7,3,0,18,2,0,0,1,4,0,0.202661,0.0470161,0.242442,0.193927,0.262675,0.28876,0.24858,0.551435,0.0860992,7.63329,0.261252,-0.397092,0.60493,4.7501,-3.50787,57.7753,0.207838,-0.973455,-3.279386892914772,-0.5727374851703644,-0.156596,999.0,4.10918,2.46565,1.67722,15124
597,Jose Barrero,CIN,46,177,164,33,22,7,0,4,17,17,9,0,64,3,1,1,3,4,1,0.202455,0.0535273,0.359587,0.148858,0.255885,0.324469,0.25701,0.580355,0.122015,4.75447,0.300216,-0.0687363,0.147735,12.8288,-7.41368,56.0309,0.0789989,-0.890469,-8.964441001415253,1.2616024613380432,-0.184515,625.6799926757812,4.93775,1.16217,1.20876,23378
598,Mike Moustakas,,67,263,235,50,30,11,0,9,27,29,22,0,63,4,2,0,6,1,0,0.214482,0.0822453,0.241248,0.340916,0.287869,0.375125,0.291509,0.662994,0.160643,3.06154,0.253052,-0.604227,-0.153285,26.2292,-3.80377,79.6111,-0.757512,-0.941458,-6.979290962219238,-3.7419991493225098,-0.199515,715.4099731445312,2.85659,-2.88952,0.738883,4892
599,Kyle Garlick,,33,103,97,20,13,4,0,4,13,13,5,0,32,1,0,0,1,0,0,0.2098,0.0488208,0.307524,0.158755,0.254107,0.365261,0.270476,0.619369,0.155461,2.90871,0.268097,-0.015015,-0.0850548,8.58696,-3.22006,75.3092,-0.10007,-0.693701,-2.969020463526249,-2.2260101437568665,-0.200798,746.3599853515625,4.20878,-0.537326,1.34496,18063
600,Rafael Ortega,,23,87,78,18,12,4,0,2,10,8,9,0,19,0,0,0,2,3,1,0.232192,0.10041,0.213808,0.469628,0.310309,0.357504,0.29684,0.667813,0.125312,4.82269,0.27981,-0.113269,0.0297001,9.10122,-0.896053,91.2879,-0.0835684,-2.94667,-0.9546250626444815,-4.010626196861267,-0.221265,696.0900268554688,6.35104,2.5488,1.63109,10323
601,Trevor Larnach,MIN,56,220,194,44,28,9,0,6,24,23,21,1,70,3,2,0,3,1,0,0.226841,0.0942453,0.31677,0.297519,0.308275,0.372233,0.300723,0.680508,0.145392,2.67412,0.315661,-0.321667,-0.0988915,23.5742,-1.57603,96.6541,-0.420558,-3.74026,-1.2486918568611145,-8.035004377365112,-0.240589,559.6400146484375,3.12351,0.224802,0.970956,21501
602,Jared Young,CHC,8,29,27,6,4,1,0,1,3,3,2,0,9,0,0,0,0,1,0,0.217017,0.0624582,0.288732,0.216318,0.27196,0.334608,0.268082,0.606567,0.117591,4.69281,0.291173,-0.0533291,0.0533291,2.3946,-0.974963,71.3183,-2.18524e-10,-1.757,-0.9665377738276852,-2.2981571555137634,-0.241644,999.0,1.77881,-0.224235,1.79793,20404
603,Stone Garrett,WSN,57,215,200,46,26,10,1,9,23,25,10,1,65,2,2,1,3,5,2,0.227145,0.0465065,0.300134,0.154952,0.268591,0.415273,0.294146,0.683864,0.188129,5.01962,0.285036,-0.245874,0.259003,21.9263,-2.66409,86.9536,0.0131289,-2.88085,-3.2465525530278683,-6.4089953899383545,-0.255461,999.0,2.80827,0.943999,1.1049,19273
604,Jon Singleton,MIL,22,91,80,15,9,3,0,3,10,9,10,0,28,0,1,0,1,1,0,0.187219,0.112593,0.312898,0.359839,0.28161,0.329042,0.273071,0.610652,0.141823,3.69955,0.248659,-0.0600324,0.0586001,7.76455,-2.65342,73.5666,-0.00143235,-1.49629,-2.7994956324109808,-3.536987781524658,-0.34403,743.1799926757812,2.34399,1.51018,1.43548,10441
605,Jeter Downs,WSN,14,53,48,9,6,2,0,2,6,5,4,0,17,1,0,0,0,1,1,0.197755,0.0734852,0.330917,0.222066,0.268945,0.344818,0.27206,0.613763,0.147063,4.5775,0.26931,0.074002,-0.0124758,4.45872,-1.58065,71.8576,0.0615262,-4.28658,-1.665402129292488,-3.91446191072464,-0.399618,999.0,2.39896,0.798755,1.67105,22202
606,Mark Vientos,NYM,17,53,48,10,7,2,0,2,6,7,4,0,17,0,0,0,1,0,0,0.206043,0.0841117,0.311773,0.269785,0.276426,0.337724,0.272037,0.61415,0.13168,2.53002,0.277577,-0.012745,-0.0373913,4.47893,-1.58909,74.0644,-0.0501363,-4.0563,-1.6240575052797794,-5.329955816268921,-0.548015,999.0,4.53219,1.23822,1.62721,22184
607,Miguel Cabrera,DET,79,324,296,71,54,10,0,7,28,33,23,1,74,3,3,0,8,1,0,0.240883,0.0694677,0.229186,0.303106,0.297564,0.345999,0.284535,0.643563,0.105116,2.21584,0.296653,-1.87162,-0.159656,30.6077,-6.49624,85.0734,-2.03127,-0.0972445,-7.481665849685669,-8.36637707054615,-0.580876,749.0499877929688,2.85027,2.63095,0.821603,1744
